1410.90352425   0.00008710552612
1410.90491317  -0.00000347088695
1410.90630209   0.00005769896986
1410.90769101   0.00004163735471
1410.90907993   0.00007127626517
1410.91046885   0.00024929265241
1410.91185778   0.00021978780677
1410.91324670   0.00020105728631
1410.91463562   0.00023412147649
1410.91602454   0.00016444834109
1410.91741346  -0.00001549773155
1410.91880238   0.00022388468868
1410.92019131   0.00017461249903
1410.92158023   0.00040046650454
1410.92296915   0.00028069159482
1410.92435807   0.00006249749539
1410.92574699   0.00011884470384
1410.92713592   0.00001863014766
1410.92852484  -0.00007260168489
1410.92991376  -0.00001509798133
1410.93130268   0.00011056109452
1410.93269160  -0.00016445459029
1410.93408052   0.00005451022257
1410.93546945  -0.00010032172704
1410.93685837   0.00010426021739
1410.93824729   0.00007606782073
1410.93963621   0.00006679405222
1410.94102513   0.00002370246906
1410.94241406  -0.00016573306222
1410.94380298  -0.00009747268949
1410.94519190  -0.00001433335279
1410.94658082  -0.00020615352816
1410.94796974  -0.00052178484495
1410.94935866  -0.00035023069033
1410.95074759  -0.00037194569286
1410.95213651  -0.00040180161410
1410.95352543  -0.00016032912494
1410.95491435  -0.00042724674995
1410.95630327  -0.00002119373658
1410.95769220   0.00010071611221
1410.95908112  -0.00005034950048
1410.96185896   0.00002871018977
1410.96324788   0.00029458223100
1410.96463681  -0.00011536685633
1410.96602573  -0.00081793636147
1410.97574818  -0.00005987717781
1410.97991495  -0.00011207358991
1410.98130387   0.00025576353184
1410.98269279   0.00020853215553
1410.98408171  -0.00034756979658
1410.98547063  -0.00063974959795
1410.98685956  -0.00093508040883
1410.98824848  -0.00136541306458
1410.98963740  -0.00050637978429
1410.99102632  -0.00055748304451
1410.99241524   0.00006051767887
1410.99380417  -0.00024910723091
1410.99797093  -0.00136000020388
1411.00213770  -0.00043742759717
1411.00352662  -0.00044276565742
1411.00491554  -0.00033340941202
1411.00630446  -0.00049627567120
1411.00769338  -0.00025530902182
1411.00908231  -0.00013014597895
1411.01047123  -0.00013121173022
1411.01186015  -0.00053712125642
1411.01324907  -0.00022827912606
1411.01463799  -0.00026870943510
1411.01602692  -0.00014877985607
1411.01741584  -0.00030544071000
1411.01880476  -0.00017403950779
1411.02019368  -0.00002058982054
1411.02158260  -0.00002052828173
1411.02297153  -0.00014987870103
1411.02436045  -0.00007124406837
1411.02574937   0.00010345883853
1411.02713829   0.00020142995287
1411.02852721  -0.00057817051558
1411.02991614  -0.00036237425829
1411.03130506  -0.00023785195455
1411.03269398  -0.00032621957082
1411.03408290  -0.00033755879866
1411.03547183  -0.00025304986804
1411.03686075  -0.00033360984943
1411.03824967  -0.00002486770705
1411.03963859   0.00008344361695
1411.04102751  -0.00015568872072
1411.04241644   0.00000682921882
1411.04380536   0.00015784287761
1411.04519428   0.00012645168728
1411.04658320   0.00008747299828
1411.04936105   0.00018998680720
1411.05074997  -0.00014233619181
1411.05213889  -0.00010443210038
1411.05352781  -0.00049980782796
1411.05491673   0.00035622560999
