# Time Residus
2.229196645816422460e+03 2.025061557504552102e-07
2.229346645816422097e+03 -1.704147003593974341e-07
2.229496645816422642e+03 5.097707616113027341e-09
2.229646645816422279e+03 1.224124284252929022e-07
2.229796645816422824e+03 1.491791767780523758e-07
2.229946645816422460e+03 -2.752767026712619258e-07
2.230096645816423006e+03 7.752710670842545914e-08
2.230246645816422642e+03 2.699465831012692388e-08
2.230396645816423188e+03 4.558901233886058891e-09
2.230546645816422824e+03 1.731147670152526816e-07
2.230696645816423370e+03 -2.565404070842269846e-07
2.230846645816423006e+03 -2.097565044804442784e-07
2.230996645816423552e+03 4.207454958512121107e-08
2.231146645816423188e+03 2.367925852517113697e-08
2.231296645816423734e+03 -1.490596419464309475e-07
2.231446645816423370e+03 1.535572910719933006e-07
2.231596645816423916e+03 3.693859611910545948e-08
2.231746645816423552e+03 2.380056959130185518e-09
2.231896645816424098e+03 1.257056698527952772e-07
2.232046645816423734e+03 -2.883995948793421964e-07
2.232196645816424279e+03 2.006592513722112721e-07
2.232346645816423916e+03 1.170353610824704114e-07
2.232496645816424461e+03 -1.681320093273165521e-07
2.232646645816424098e+03 1.456192210969865259e-07
2.232796645816424643e+03 -1.368068027073220344e-08
2.232946645816424279e+03 1.275488734435807936e-07
2.233096645816424825e+03 -2.784748245383879128e-07
2.233246645816424461e+03 1.124610340655054729e-07
2.233396645816425007e+03 -1.051108020221224000e-07
2.233546645816424643e+03 3.125317543280677355e-07
2.233696645816425189e+03 -8.661903269029873819e-08
2.233846645816424825e+03 -8.015426533819686917e-08
2.233996645816425371e+03 2.129457112392068063e-07
2.234146645816425007e+03 -7.566020657520964210e-08
2.234296645816425553e+03 5.864403963181293849e-07
2.234446645816425189e+03 -1.672226915231348327e-07
2.234596645816425735e+03 2.908597690795030495e-07
2.234746645816425371e+03 -2.461470502308537573e-07
2.234896645816425917e+03 -6.392802236959087758e-08
2.235046645816425553e+03 -2.067539604152142936e-07
2.235196645816426098e+03 1.713561801773720679e-07
2.235346645816425735e+03 -1.430986303145946914e-07
2.235496645816426280e+03 5.953727811170284212e-09
2.235646645816425917e+03 -3.014214904494148901e-07
2.235796645816426462e+03 5.969672961925598542e-08
2.235946645816426098e+03 -3.556170778283728002e-07
2.236096645816426644e+03 -6.593214814644678227e-09
2.236246645816426280e+03 4.167407735772493765e-09
2.236396645816426826e+03 6.074275007777812184e-08
2.236546645816426462e+03 4.040589464661660462e-08
2.236696645816427008e+03 2.659861298910299843e-08
2.236846645816426644e+03 9.279890241633394976e-08
2.236996645816427190e+03 -2.055789198123296779e-07
2.237146645816426826e+03 -1.877856648986238020e-08
2.237296645816427372e+03 9.577141770168975155e-08
2.237446645816427008e+03 -2.511012780800388917e-07
2.237596645816427554e+03 3.402421636203404138e-08
2.237746645816427190e+03 -2.808836109926384706e-07
2.237896645816427736e+03 5.009428345902221475e-08
2.238046645816427372e+03 -1.526453807387395170e-08
2.238196645816427917e+03 -2.569289196993104092e-07
2.238346645816427554e+03 3.593051107670859301e-08
2.238496645816428099e+03 -1.092683629339214140e-07
2.238646645816427736e+03 -2.044757251686681809e-08
2.238796645816428281e+03 -3.941202870850880663e-08
2.238946645816427917e+03 1.474882390250653166e-07
2.239096645816428463e+03 -3.137482900561894703e-07
2.239246645816428099e+03 -7.677784814195285423e-08
2.239396645816428645e+03 -1.554775678593691635e-07
2.239546645816428281e+03 -2.368344320863508206e-07
2.239696645816428827e+03 -1.135315245909468633e-07
2.239846645816428463e+03 4.409130184527224721e-07
2.239996645816429009e+03 -8.555241276725562195e-08
2.240146645816428645e+03 1.611891472509109109e-07
2.240296645816429191e+03 1.978359713838150595e-07
2.240446645816428827e+03 1.547583745721404830e-08
2.240596645816429373e+03 6.686501921696166572e-08
2.240746645816429009e+03 8.429938342133544882e-08
2.240896645816429555e+03 -3.785442431099272471e-08
2.242396645816430464e+03 5.588242192128278774e-06
2.242546645816430100e+03 4.850045536369601082e-07
2.242696645816430646e+03 1.643658881932284861e-07
2.242846645816430282e+03 1.570872701279675232e-07
2.242996645816430828e+03 4.112967360982001845e-07
2.243146645816430464e+03 7.075112255834676977e-08
2.243296645816431010e+03 4.650182177389504795e-08
2.243446645816430646e+03 2.922700841602711766e-07
2.243596645816431192e+03 2.224514574293927660e-08
2.243746645816430828e+03 2.292618491881612885e-07
2.243896645816431374e+03 6.494454964860945289e-08
2.244046645816431010e+03 2.999594189700971469e-08
2.244196645816431555e+03 1.343429212267936592e-07
2.244346645816431192e+03 -3.910393132047465335e-07
2.244496645816431737e+03 -1.533150681923792763e-08
2.244646645816431374e+03 -1.798511818455287574e-07
2.244796645816431919e+03 1.316475366672129079e-07
2.244946645816431555e+03 1.404940357467936515e-09
2.245096645816432101e+03 -4.586497156038398282e-08
2.245246645816431737e+03 -1.183834024451632984e-07
2.245396645816432283e+03 -6.596326465859149781e-07
2.245546645816431919e+03 3.173669076459193130e-07
2.245696645816432465e+03 -2.428074864759246001e-07
2.245846645816432101e+03 -2.234779741713718873e-07
2.245996645816432647e+03 8.211382397803488730e-08
2.246146645816432283e+03 -1.851283704524109717e-07
2.246296645816432829e+03 -2.427942590557366307e-07
2.246446645816432465e+03 -3.932932922616432104e-07
2.246596645816433011e+03 1.696494695917565332e-07
2.246746645816432647e+03 9.324993324938619289e-08
2.246896645816433193e+03 -4.915339289027312030e-07
2.247046645816432829e+03 -1.096274480792845769e-07
2.247196645816433374e+03 -2.279613800853857792e-07
2.247346645816433011e+03 -1.379636575281873693e-08
2.247496645816433556e+03 -4.733886633780169075e-08
2.247646645816433193e+03 3.456114342084232527e-07
2.247796645816433738e+03 -9.288344092708582590e-08
2.247946645816433374e+03 4.544823331811523124e-07
2.248096645816433920e+03 -1.330181299772381357e-07
2.248246645816433556e+03 7.148469972752104652e-08
2.248396645816434102e+03 -3.829411647042017125e-08
2.248546645816433738e+03 -4.353265745269561182e-07
2.248696645816434284e+03 3.186430268644460040e-07
2.248846645816433920e+03 3.210661599773312767e-07
2.248996645816434466e+03 -2.176945387843964852e-07
2.249146645816434102e+03 3.994389263692229890e-07
2.249296645816434648e+03 1.723198917632136891e-07
2.249446645816434284e+03 -2.415990463964399271e-08
2.249596645816434830e+03 7.704251850062762241e-08
