# Time Residus
1.410903524245891731e+03 -4.076528349328256695e-06
1.410904913167618815e+03 6.149446764913690799e-06
1.410906302089345445e+03 -4.878596984392302716e-06
1.410907691011014322e+03 5.022134130783229011e-08
1.410909079932741406e+03 6.452195535855409503e-06
1.410910468854526243e+03 -7.373539452792954307e-06
1.410911857776253328e+03 3.209227912082113221e-06
1.410913246697980412e+03 1.905642174948596335e-06
1.410914635619707497e+03 -2.955575237884033868e-07
1.410916024541493698e+03 -8.829529807186098367e-06
1.410917413463220782e+03 1.769016555230873422e-05
1.410918802384947867e+03 -2.017392914510640622e-05
1.410920191306733159e+03 1.783268367616663852e-05
1.410921580228518678e+03 -1.226693878475515476e-05
1.410922969150245990e+03 -1.192045420372878084e-06
1.410924358072030373e+03 1.006666753367024825e-05
1.410925746993815892e+03 -8.339541195834243581e-06
1.410927135915601411e+03 1.688154248613571440e-06
1.410928524837385794e+03 1.043430681857415721e-06
1.410929913759171086e+03 7.767730288543717165e-06
1.410931302680956605e+03 -2.005921680692246412e-05
1.410932691602741215e+03 2.678957236512680140e-05
1.410934080524527417e+03 -2.523602800219570952e-05
1.410935469446313391e+03 2.065611165280589745e-05
1.410936858368157118e+03 -1.358840774012826103e-05
1.410938247289942410e+03 5.165080308788816410e-06
1.410939636211785000e+03 7.744169099321851490e-07
1.410941025133570520e+03 -7.426062099691321805e-06
1.410942414055414247e+03 7.743791018643975121e-06
1.410943802977198629e+03 -3.989266534887292437e-07
1.410945191899042356e+03 -3.180537567537555788e-06
1.410946580820886084e+03 -7.086876216311210896e-06
1.410947969742729583e+03 1.730231551477778851e-05
1.410949358664573083e+03 -1.164034826151016944e-05
1.410950747586415901e+03 -1.275847832937770931e-06
1.410952136508260082e+03 1.710220860506872498e-05
1.410953525430104492e+03 -2.887556583486272643e-05
1.410954914351947309e+03 3.032682661374686006e-05
1.410956303273791036e+03 -1.539751208623485468e-05
1.410957692195634536e+03 -1.431477008928538908e-06
1.410959081117536243e+03 1.677728439397618843e-06
1.410961858961222788e+03 8.946520873021057696e-06
1.410963247883124495e+03 -1.310667518150676614e-05
1.410964636805026203e+03 -3.189303098505291700e-06
1.410966025726869248e+03 9.409205354415917100e-06
1.410975748180123901e+03 -9.592564843563522459e-07
1.410979914945886776e+03 5.927970798791371010e-06
1.410981303867788483e+03 -4.671385589460896881e-06
1.410982692789690191e+03 -1.063351695296255173e-05
1.410984081711649651e+03 1.282649479494857303e-05
1.410985470633551358e+03 6.418971241206605782e-07
1.410986859555512183e+03 -2.593220604030221921e-05
1.410988248477413890e+03 5.324554456453967077e-05
1.410989637399373805e+03 -5.786565461973758318e-05
1.410991026321333720e+03 5.079787248196687699e-05
1.410992415243235428e+03 -3.380621879367495808e-05
1.410993804165195570e+03 1.053790218019656777e-05
1.410997970931074860e+03 2.077561036983865961e-06
1.411002137696953923e+03 -8.551322023708785025e-06
1.411003526618914066e+03 1.279226521122556193e-05
1.411004915540932870e+03 -1.647698712181622227e-05
1.411006304462892786e+03 1.731152529815815910e-05
1.411007693384852928e+03 -9.323196758836971298e-06
1.411009082306871278e+03 8.984834115155493350e-06
1.411010471228830284e+03 -2.118008823082107028e-05
1.411011860150848406e+03 3.147246844759088447e-05
1.411013249072808549e+03 -2.503395532160723747e-05
1.411014637994826899e+03 1.718065004041591237e-05
1.411016026916845021e+03 -1.574387885650008201e-05
1.411017415838804254e+03 1.145188780271588769e-05
1.411018804760822604e+03 -3.290828165414261264e-06
1.411020193682840727e+03 -1.203139771033256977e-06
1.411021582604858850e+03 -4.360937183478519330e-06
1.411022971526877654e+03 5.461606196521806567e-06
1.411024360448896005e+03 -2.750208742519077987e-06
1.411025749370914127e+03 1.430272848179647838e-05
1.411027138292932250e+03 -3.742858643707158706e-05
1.411028527214949918e+03 4.139107019285326317e-05
1.411029916136968041e+03 -1.677859048876406689e-05
1.411031305058986163e+03 -1.404543095162580357e-06
1.411032693981061811e+03 2.939185713701775171e-06
1.411034082903080161e+03 4.579141792859786619e-06
1.411035471825098284e+03 -1.241980138533271827e-05
1.411036860747174615e+03 1.467478206884642589e-05
1.411038249669192737e+03 -5.774659814106186673e-06
1.411039638591269068e+03 -1.159531780625666642e-05
1.411041027513346307e+03 1.451975946253902805e-05
1.411042416435364430e+03 -5.032648677461004638e-06
1.411043805357440306e+03 -2.682509342655237106e-06
1.411045194279516636e+03 -2.324913832563169080e-07
1.411046583201534759e+03 5.865058360532415804e-06
1.411049361045687419e+03 -1.235926738618609022e-05
1.411050749967763295e+03 2.566136847992339654e-05
1.411052138889839625e+03 -4.361668381336336608e-05
1.411053527811915956e+03 7.308156086160977338e-05
1.411054916733991831e+03 -9.175330083488475452e-05
1.411056305656068844e+03 7.023339826361940652e-05
