# Time Residus
1.410978524245891776e+03 -2.769569502956006949e-07
1.411128524245891867e+03 2.170830275374071516e-07
1.411278524245891958e+03 -1.166688693319426683e-07
1.411428524245892049e+03 -2.384971443114558554e-07
1.411578524245892140e+03 3.881631255925950064e-08
1.411728524245892231e+03 -1.195868451815736264e-07
1.411878524245892322e+03 -1.236409955282821906e-07
1.412028524245892413e+03 -2.086248572909078685e-07
1.412178524245892504e+03 -1.827470504756586683e-07
1.412328524245892595e+03 -2.010391701401381723e-07
1.412478524245892686e+03 -4.768787469438067228e-08
1.412628524245892777e+03 -2.240041734304345003e-07
1.412778524245892868e+03 -2.541405208189158391e-08
1.412928524245892959e+03 -2.403559074404671301e-07
1.413078524245893050e+03 3.906497662699138834e-08
1.413228524245893141e+03 -1.408840408065764226e-07
1.413378524245893232e+03 -4.600010705782634308e-08
1.413528524245893323e+03 -1.241009444611321639e-07
1.413678524245893414e+03 8.952616818148340427e-08
1.413828524245893504e+03 -1.634549878216363412e-07
1.413978524245893595e+03 1.546947554391947966e-07
1.414128524245893686e+03 -2.102251481804615595e-08
1.414278524245893777e+03 5.439730714978324340e-07
1.414428524245893868e+03 -4.767193263959204447e-07
1.414578524245893959e+03 -1.230814932792242560e-07
1.414728524245894050e+03 1.929249196713983754e-07
1.414878524245894141e+03 -1.158724913641121617e-07
1.415028524245894232e+03 2.841192512977093320e-07
1.415178524245894323e+03 -3.834335266918022138e-07
1.415328524245894414e+03 1.784963783796128307e-07
1.415478524245894505e+03 2.195017440443225940e-08
1.415628524245894596e+03 2.919460052309409050e-09
1.415778524245894687e+03 -2.874941300250126266e-08
1.415928524245894778e+03 -7.034182271638524709e-08
1.416078524245894869e+03 -1.247189781388651750e-08
1.416228524245894960e+03 1.023736989532360727e-07
1.416378524245895051e+03 -1.378911595564905032e-07
1.416528524245895142e+03 1.629490859909208455e-07
1.416678524245895233e+03 -1.742391830714015735e-07
1.416828524245895323e+03 1.754943826987659963e-08
1.416978524245895414e+03 7.563068653213723575e-08
1.417128524245895505e+03 1.152768503281479809e-07
1.417278524245895596e+03 7.011105072575783474e-08
1.417428524245895687e+03 -9.052695352599707837e-10
1.417578524245895778e+03 5.877114499590689911e-08
1.417728524245895869e+03 1.276388139934445300e-07
1.417878524245895960e+03 -1.164558105915392425e-07
1.418028524245896051e+03 2.328083684032955083e-07
1.418178524245896142e+03 -8.480936796461401670e-10
1.418328524245896233e+03 8.923633344399746170e-08
1.418478524245896324e+03 -9.647053526627299745e-08
1.421178524245897961e+03 -1.893065925755761003e-06
1.421328524245898052e+03 -1.108444011958551964e-06
1.421478524245898143e+03 2.850826670422159800e-06
1.421628524245898234e+03 2.605298245657768427e-08
1.421778524245898325e+03 3.431127774585392429e-07
1.421928524245898416e+03 -3.027990051638505053e-07
1.422078524245898507e+03 -4.373203705431026695e-07
1.422228524245898598e+03 -3.940506198367803879e-07
1.422378524245898689e+03 -2.417431215649021925e-07
1.422528524245898780e+03 -1.910185333222049256e-07
1.422678524245898871e+03 -4.611300285855895936e-08
1.422828524245898961e+03 3.538685871489693135e-08
1.422978524245899052e+03 -1.189966334545532784e-07
1.423128524245899143e+03 2.845044182589073451e-07
1.423278524245899234e+03 1.019100764783667027e-07
1.423428524245899325e+03 -1.702983682549541036e-07
1.423578524245899416e+03 3.657153616831720910e-06
1.424628524245900053e+03 3.610491528831066657e-07
1.424778524245900144e+03 2.372773779381589012e-07
1.424928524245900235e+03 1.044950452082426545e-07
1.425078524245900326e+03 3.231686466700697782e-07
1.425228524245900417e+03 -1.171030787349435469e-07
1.425378524245900508e+03 -5.154232582918986100e-08
1.425528524245900599e+03 4.427170075497158780e-08
1.425678524245900689e+03 -2.098918593250608206e-08
1.425828524245900780e+03 -1.118935263610953967e-07
1.425978524245900871e+03 -3.582137953545623055e-08
1.426128524245900962e+03 -6.332605562976146073e-08
1.426278524245901053e+03 -6.183463924225307551e-08
1.426428524245901144e+03 -1.084279979639228576e-07
1.426578524245901235e+03 2.162730466217346259e-08
1.426728524245901326e+03 -2.202330135892405658e-07
1.426878524245901417e+03 5.017709530179630428e-08
1.427028524245901508e+03 -2.332878494497263125e-08
1.427178524245901599e+03 -1.506314309437414438e-07
1.427328524245901690e+03 -2.821920767943959982e-08
1.427478524245901781e+03 -4.288109922084220237e-08
1.427628524245901872e+03 4.675352664710757286e-08
1.427778524245901963e+03 -1.614235240004007232e-07
1.427928524245902054e+03 6.803843840079786298e-08
1.428078524245902145e+03 -1.245286810983940178e-07
1.428228524245902236e+03 1.852318778176413054e-07
1.428378524245902327e+03 -1.182735422234205012e-07
1.428528524245902418e+03 3.258588921432007385e-08
1.428678524245902508e+03 -1.732896488320994972e-07
1.428828524245902599e+03 -1.216706819647435929e-07
1.428978524245902690e+03 1.415612104153866781e-07
1.429128524245902781e+03 -7.276389212459062638e-08
1.429278524245902872e+03 3.159369676986045761e-08
1.429428524245902963e+03 6.568446098759789491e-09
1.429578524245903054e+03 -3.332773407146890815e-08
1.429728524245903145e+03 -3.714640169432208461e-08
1.429878524245903236e+03 -1.069498078061966314e-07
1.430028524245903327e+03 -4.344574383791305422e-08
1.430178524245903418e+03 -4.357856205524275793e-09
1.430328524245903509e+03 -8.343041457281186013e-08
1.430478524245903600e+03 2.722630533884633530e-08
1.430628524245903691e+03 -1.039867296189007427e-07
1.430778524245903782e+03 -1.080986480667740037e-07
1.430928524245903873e+03 -9.738607304733127078e-08
1.431078524245903964e+03 -4.937547306612707371e-08
1.431228524245904055e+03 -8.528921056442466376e-08
1.431378524245904146e+03 -4.928258065631344426e-08
1.431528524245904237e+03 -7.429541534250724956e-08
1.431678524245904327e+03 -7.284894348766232942e-08
1.431828524245904418e+03 -8.357815771563457518e-08
1.431978524245904509e+03 -4.239304576414004544e-08
1.432128524245904600e+03 -8.849413669549306383e-08
1.432278524245904691e+03 -1.405458162937220558e-07
1.432428524245904782e+03 -9.155187657263588119e-08
1.432578524245904873e+03 7.873156382707000478e-08
1.432728524245904964e+03 -1.006903068536515257e-07
1.432878524245905055e+03 -4.334419381335086030e-08
1.433028524245905146e+03 -1.932705110664057588e-08
1.433178524245905237e+03 -3.162526870525572520e-08
1.433328524245905328e+03 2.783846292581310194e-08
1.433478524245905419e+03 -7.873237526954699374e-09
1.433628524245905510e+03 1.916440228966782886e-08
1.433778524245905601e+03 4.374353223062315032e-08
1.433928524245905692e+03 -1.048754124120552874e-07
1.434078524245905783e+03 7.768697780033931176e-08
1.434228524245905874e+03 -2.225677759377159841e-10
1.434378524245905965e+03 4.724851718824258718e-08
1.434528524245906056e+03 7.969233907552437790e-08
1.434678524245906146e+03 1.023826172421829171e-07
1.434828524245906237e+03 1.044778435576742772e-08
1.434978524245906328e+03 2.342113529970231973e-07
1.435128524245906419e+03 2.187740695495880663e-08
1.435278524245906510e+03 1.205311981991688517e-07
1.435428524245906601e+03 2.291536475234550638e-07
1.435578524245906692e+03 1.151549419606165306e-07
1.435728524245906783e+03 1.943044977281293675e-07
1.435878524245906874e+03 1.112988123412954644e-07
1.436028524245906965e+03 3.317900060929702870e-07
1.436178524245907056e+03 2.276937528769254291e-07
1.436328524245907147e+03 3.704787464206446317e-07
1.436478524245907238e+03 3.462509022730716794e-07
1.436628524245907329e+03 3.182169228846545028e-07
1.436778524245907420e+03 2.164328255607013908e-07
