# Time Residus
1.468348638999981858e+03 1.481755254721895414e-07
1.468498638999981949e+03 -1.460181947782396510e-07
1.468648638999982040e+03 1.325587316118130026e-07
1.468798638999982131e+03 -2.720605883108381997e-07
1.468948638999982222e+03 -1.581705220070534093e-07
1.469098638999982313e+03 -1.776779438197770314e-07
1.469248638999982404e+03 1.807141982579774528e-07
1.469398638999982495e+03 -2.322437944334164546e-07
1.469548638999982586e+03 3.660028428623632984e-07
1.469698638999982677e+03 -1.083479556876179261e-07
1.469848638999982768e+03 -1.113665024468738048e-07
1.469998638999982859e+03 6.184691407669413854e-07
1.470148638999982950e+03 -2.096497008198784920e-08
1.470298638999983041e+03 9.123763964621202357e-08
1.470448638999983132e+03 4.693848983465891709e-07
1.470598638999983223e+03 -1.436391876891768928e-07
1.470748638999983314e+03 5.127069288774138783e-08
1.470898638999983405e+03 2.386032397247747818e-07
1.471048638999983496e+03 -7.002342034915602621e-08
1.471198638999983586e+03 -2.732218288158271098e-07
1.471348638999983677e+03 4.124674088647452610e-07
1.471498638999983768e+03 2.023928379750447410e-07
1.471648638999983859e+03 -5.353820554612113558e-07
1.471798638999983950e+03 7.743939229439636132e-07
1.471948638999984041e+03 2.171933667703308934e-08
1.472098638999984132e+03 4.391124492122925118e-07
1.472248638999984223e+03 -9.165789814789980071e-08
1.472398638999984314e+03 -1.016458219733535862e-07
1.472548638999984405e+03 -1.946537145995990181e-07
1.472698638999984496e+03 -1.863704520258072070e-07
1.472848638999984587e+03 2.891392044299009627e-07
1.472998638999984678e+03 -1.187593987163183722e-07
1.473148638999984769e+03 4.606897916645977875e-08
1.473298638999984860e+03 -3.113724192454008520e-07
1.473448638999984951e+03 7.754508812440474686e-08
1.473598638999985042e+03 -8.630428446384549991e-08
1.473748638999985133e+03 2.273710460002723870e-07
1.473898638999985224e+03 4.387536933862327673e-07
1.474048638999985315e+03 1.484514632415028268e-08
1.474198638999985405e+03 1.398170385508362916e-07
1.474348638999985496e+03 -1.575662996374423494e-08
1.474498638999985587e+03 1.548643361902211577e-07
1.474648638999985678e+03 2.636749535771015979e-07
1.474798638999985769e+03 -4.324800097272380288e-07
1.474948638999985860e+03 3.601830627066294970e-08
1.475098638999985951e+03 -1.329153556117008439e-07
1.475248638999986042e+03 8.185696694856186206e-08
1.475398638999986133e+03 -2.235905335149049298e-07
1.475548638999986224e+03 -2.942705541526042072e-07
1.475698638999986315e+03 -2.386064971355767707e-07
1.475848638999986406e+03 -2.589558409679979423e-08
1.475998638999986497e+03 -1.838635571211806286e-07
1.476148638999986588e+03 1.297650872352825873e-07
1.476298638999986679e+03 -3.701193569425907721e-08
1.476448638999986770e+03 -2.102637746980450499e-07
1.476598638999986861e+03 -6.024885171678288955e-07
1.476748638999986952e+03 -8.638062459055529593e-07
1.476898638999987043e+03 -1.238349084428144325e-07
1.477048638999987134e+03 -5.365493783208005374e-07
1.478098638999987770e+03 9.827927434518784971e-07
1.478248638999987861e+03 8.315317638711109422e-07
1.478398638999987952e+03 -4.781671095062991686e-07
1.478548638999988043e+03 1.020340361122608604e-07
1.478698638999988134e+03 -1.891570845739769060e-08
1.478848638999988225e+03 1.753077321015245265e-07
1.478998638999988316e+03 -1.730015435095786866e-07
1.479148638999988407e+03 -1.320853987522800523e-07
1.479298638999988498e+03 -2.446672153468256230e-07
1.479448638999988589e+03 -2.761337084421376748e-07
1.479598638999988680e+03 -2.113812492533218874e-07
1.479748638999988771e+03 2.990732375743424360e-08
1.479898638999988862e+03 1.950488363209488329e-08
1.480048638999988952e+03 -6.215038072706254840e-07
1.480198638999989043e+03 -2.632231990840472755e-07
1.480348638999989134e+03 1.283357548883575932e-07
1.480498638999989225e+03 9.398429168764280016e-08
1.480648638999989316e+03 -3.223256783630096218e-07
1.480798638999989407e+03 4.172167443708921901e-07
1.480948638999989498e+03 2.097559670183941163e-07
1.481098638999989589e+03 2.706230859786487826e-07
1.481248638999989680e+03 -2.211411168079269766e-07
1.481398638999989771e+03 2.585467993865275815e-07
1.481548638999989862e+03 -2.383651883436983068e-07
1.481698638999989953e+03 8.835370562954025786e-08
1.481848638999990044e+03 1.113342236849059553e-07
1.481998638999990135e+03 -5.750659370506594315e-08
1.482148638999990226e+03 3.488471179589223214e-07
1.482298638999990317e+03 -1.264172637364072555e-07
1.482448638999990408e+03 2.955267131020965747e-07
1.482598638999990499e+03 9.392967224184531960e-08
1.482748638999990590e+03 4.525822851815570890e-07
1.482898638999990681e+03 -9.271218694716653831e-08
1.483048638999990771e+03 3.504696944919324259e-07
1.483198638999990862e+03 4.533538404888554036e-07
1.483348638999990953e+03 1.610854482509066703e-07
1.483498638999991044e+03 1.034720900480837337e-06
1.483648638999991135e+03 3.542121912036432909e-07
1.483798638999991226e+03 4.850649276863414362e-07
1.483948638999991317e+03 1.249724560092457373e-07
1.484098638999991408e+03 1.238604590298720583e-06
1.484248638999991499e+03 1.448975180036089461e-07
1.484398638999991590e+03 5.563352726608605242e-07
1.484548638999991681e+03 -4.359681767756522696e-08
1.484698638999991772e+03 6.234575892812884596e-07
1.484848638999991863e+03 8.470562552178842273e-07
1.484998638999991954e+03 6.385975106688508661e-07
1.485148638999992045e+03 4.662273953128628290e-07
1.485298638999992136e+03 5.405209802861804906e-07
