# Time Residus
2.174230104884382854e+03 1.177162288260591438e-04
2.174231493791631237e+03 -1.861612271205626001e-04
2.174234271606127095e+03 1.329670759534495872e-04
2.174237049420507901e+03 -5.050637676706770662e-05
2.174238438327755375e+03 -5.130105766859571759e-05
2.174239827235003304e+03 1.336248190570987759e-04
2.174241216142135272e+03 -9.424535635349506890e-05
2.174243993956632039e+03 7.838612863908522854e-05
2.174245382863763552e+03 -3.648737244077437936e-05
2.174246771771011026e+03 -2.198517208595873740e-05
2.174248160678143904e+03 5.122054975847945002e-05
2.174249549585393197e+03 -2.699286789853427848e-05
2.174250938492524710e+03 -1.254917162285540400e-05
2.174252327399772639e+03 7.548332147511160883e-05
2.174253716306904607e+03 -6.532035418571613405e-05
2.174255105214152991e+03 3.477890345693346319e-05
2.174256494121284504e+03 -3.463690986582612652e-05
2.174257883028416018e+03 4.171098534544448455e-05
2.174260660842796824e+03 -5.281502710952068469e-06
2.174262049749927883e+03 -1.175002269193647919e-05
2.174263438657175811e+03 3.104745524140639645e-05
2.174264827564307780e+03 -3.203462520717792472e-05
2.174266216471440202e+03 1.957150560172316034e-05
2.174267605378571716e+03 2.356854569685040701e-05
2.174268994285703229e+03 -4.178254766751265947e-05
2.174270383192834743e+03 6.792173895986408638e-06
2.174271772100083581e+03 6.687326357157630241e-05
2.174273161007216004e+03 -7.423392748662216434e-05
2.174274549914347972e+03 -1.030509531707579640e-05
2.174275938821479940e+03 7.316824105174646320e-05
2.174277327728612363e+03 -3.137379878359602969e-05
2.174278716635743422e+03 -1.730252945231214312e-05
2.174280105542874935e+03 4.803842368472643898e-05
2.174281494450006903e+03 -3.356477760241283192e-05
2.174282883357139326e+03 1.719346937445465073e-05
2.174284272264154424e+03 -2.608869732090290938e-05
2.174285661171285483e+03 4.215084188086137829e-05
2.174287050078417451e+03 -4.625312745121235025e-05
2.174288438985549874e+03 2.799845144818569054e-05
2.174289827892681387e+03 2.337381668260363199e-05
2.174291216799812901e+03 -2.579683604020388543e-05
2.174292605706827999e+03 -1.107969227520655409e-05
2.174293994613959512e+03 2.898798156270032678e-05
2.174295383521091935e+03 -2.904156053185058539e-05
2.174296772428107033e+03 5.461924217231572953e-05
2.174298161335239456e+03 -5.649368374449625918e-05
2.174299550242371879e+03 3.836344884455833437e-05
2.174300939149387887e+03 -2.312231904522121795e-05
2.174302328056518945e+03 -8.333997613796384485e-06
2.174303716963534043e+03 2.653172916100565715e-05
2.174305105870666011e+03 3.655776933486620806e-05
2.174306494777682019e+03 -9.259618258150581482e-05
2.174307883684813532e+03 5.902630379051032605e-05
2.174309272591828176e+03 1.207563713601089717e-05
2.174310661498960144e+03 -5.993946574633923774e-06
2.174312050405976152e+03 -1.345500043692382519e-05
2.174313439312991250e+03 -9.921424205305839905e-06
2.174314828220122763e+03 1.242100211129582021e-06
2.174316217127138316e+03 3.963787824445841323e-05
2.174317606034153869e+03 -4.955770193193487216e-05
2.174318994941285382e+03 5.339892029143644692e-05
2.174320383848300480e+03 -3.046415062313290179e-05
2.174321772755316488e+03 -7.103787440509989892e-06
2.174323161662332495e+03 3.306959900384320861e-05
2.174324550569464918e+03 -9.321920629279389914e-05
2.174325939476479562e+03 1.199570386256620935e-04
2.174327328383495114e+03 -7.232088547604043072e-05
2.174328717290511122e+03 4.089016772246267806e-05
2.174330106197526220e+03 6.748607850326493462e-06
2.174331495104541318e+03 -3.780492436056270833e-05
2.174332884011556416e+03 -1.072390948464452265e-05
2.174334272918572424e+03 2.666792593464251127e-05
2.174335661825587522e+03 5.166747769758117670e-05
2.174337050732602620e+03 -6.783230255402727948e-05
2.174338439639618628e+03 -5.173889382925622726e-06
2.174339828546633726e+03 4.458711951504934490e-05
2.174341217453648824e+03 -1.896672626955364649e-05
2.174342606360663922e+03 -6.100632878314193874e-06
2.174343995267562605e+03 2.862379651047408657e-05
2.174345384174578612e+03 -2.603578586057864186e-06
2.174346773081593710e+03 -8.309876887580003313e-05
2.174348161988609718e+03 9.643067799514071226e-05
2.174349550895625271e+03 -2.628271705451545870e-05
2.174350939802524408e+03 2.759373368022011164e-06
2.174352328709540416e+03 1.760671092720933473e-05
2.174353717616555514e+03 -2.764597172544291936e-05
2.174355106523454197e+03 -3.189964711136639153e-05
2.174356495430469295e+03 8.552725836297181417e-05
2.174357884337368887e+03 -5.009298806113449132e-05
2.174359273244383985e+03 -6.949234660935665886e-06
2.174360662151399083e+03 4.549887919091943900e-06
2.174362051058298675e+03 4.079890920505313545e-05
2.174363439965313773e+03 -8.538427656579195002e-06
2.174364828872212456e+03 -6.555681387654388459e-05
2.174366217779227554e+03 6.070079565412278555e-05
2.174367606686127147e+03 -3.466370825488951368e-06
2.174368995593026284e+03 -4.016911811599577220e-05
2.174370384500040927e+03 5.217043518723762929e-05
2.174371773406939610e+03 -1.784787743774884916e-05
2.174373162313839657e+03 -3.164100324570817691e-05
2.174374551220856119e+03 4.953274790753248169e-05
2.174375940127754802e+03 -1.648857611291631997e-05
2.174377329034653485e+03 -1.554454676799821300e-05
2.174378717941552623e+03 2.802967259218913654e-05
2.174380106848568175e+03 -8.741582857252350180e-05
2.174381495755466858e+03 1.177742033611206551e-04
2.174382884662365541e+03 -4.664251731045787608e-05
2.174384273569265133e+03 7.073455907002923482e-06
2.174385662476164271e+03 -1.166499031080014959e-05
2.174387051383062499e+03 -3.842569745726720498e-06
2.174388440289961181e+03 -2.821421422494196918e-06
2.174389829196860774e+03 4.227111498456004313e-05
2.174391218103759911e+03 -5.552172244582820326e-05
2.174392607010658594e+03 2.930974173676048622e-05
2.174393995917556822e+03 -6.543163190153578057e-06
2.174395384824455505e+03 4.264134684750509052e-05
2.174396773731355097e+03 -7.030549492548221480e-05
2.174398162638254234e+03 3.938308542572599436e-05
2.174399551545153372e+03 -2.924288650674178314e-06
2.174400940452052964e+03 1.669761171774197805e-06
2.174402329358952102e+03 1.052697905823407609e-05
2.174403718265734824e+03 -4.063885907723552293e-05
2.174405107172633507e+03 4.033974286032915302e-05
2.174406496079532189e+03 -4.973216745529640548e-06
2.174407884986431782e+03 -2.229340316328709548e-05
2.174409273893214504e+03 6.007607056490726904e-05
2.174410662800112732e+03 -6.490418731175395806e-05
2.174412051707011415e+03 2.556871797576576455e-05
2.174413440613794592e+03 -2.749849652972091718e-05
2.174414829520693729e+03 3.726231009937297500e-05
2.174416218427592412e+03 -1.956337064756841215e-05
2.174417607334374225e+03 1.968675604691050296e-05
2.174418996241273817e+03 -1.997050041924186559e-05
2.174420385148056539e+03 1.059765306388182893e-05
2.174421774054955222e+03 -9.685722950569797263e-06
2.174423162961737489e+03 -3.554627494217754702e-05
2.174424551868637536e+03 8.828716780495682315e-05
2.174425940775420713e+03 -6.661212874647937099e-05
2.174427329682202981e+03 2.843181573553010821e-05
2.174428718589101663e+03 -3.043404965374918447e-06
2.174430107495884840e+03 -3.293968907369659860e-05
2.174431496402667563e+03 5.131642670852532007e-05
2.174432885309566245e+03 -3.875488658777737072e-05
2.174434274216348058e+03 5.131972556027264432e-05
2.174435663123131235e+03 -6.107656141174366837e-05
2.174437052029913957e+03 8.737572486428035745e-06
2.174438440936812640e+03 5.878927588620630473e-05
2.174439829843594907e+03 -4.580836946077582184e-05
2.174441218750377629e+03 -5.867327881992068228e-06
2.174442607657160806e+03 -3.318384098616178335e-07
2.174443996563942619e+03 2.421322602441655647e-05
2.174445385470724887e+03 1.028014662507459320e-06
2.174446774377507609e+03 -5.578749580248398843e-05
2.174448163284290786e+03 7.421610872160311345e-05
2.174449552191073508e+03 -4.156759317441860446e-05
2.174450941097856230e+03 3.793625091019769968e-05
2.174452330004638497e+03 -6.301666571328912170e-05
2.174453718911421674e+03 4.669637589393982324e-05
2.174455107818204397e+03 -9.134603822680276153e-06
2.174456496724986664e+03 -1.584527296927262796e-05
2.174457885631768477e+03 4.803204693071272402e-05
2.174459274538551654e+03 -5.569944262573400806e-05
2.174460663445217961e+03 1.519038501029967847e-05
2.174462052352000228e+03 1.750444263981520976e-06
2.174463441258782495e+03 3.230234854978419889e-05
2.174464830165565218e+03 -5.049184319827482170e-05
2.174466219072348395e+03 4.391239952306058569e-05
2.174467607979013792e+03 -5.225036966893803481e-05
2.174468996885796059e+03 6.665209050293885440e-05
2.174470385792578782e+03 -4.814588205059866510e-05
2.174471774699245543e+03 5.882872397555694022e-06
2.174473163606027811e+03 1.799624152587497861e-06
2.174474552512693663e+03 -1.034918598219469743e-05
2.174475941419477749e+03 3.867154554537677313e-05
2.174477330326144056e+03 -4.222029812384064940e-05
2.174478719232926323e+03 2.896317009848381474e-05
2.174480108139592176e+03 4.970232059031687299e-06
2.174481497046374898e+03 -1.742202744758891697e-05
2.174482885953041205e+03 -1.143570134920501857e-05
2.174484274859823472e+03 2.695267138519419348e-05
2.174485663766489324e+03 8.286150387171176135e-06
2.174487052673155631e+03 -9.164305613595935540e-06
2.174488441579938808e+03 -6.715326836048696180e-06
2.174489830486604660e+03 -2.815186123528157225e-05
2.174491219393270057e+03 5.278071047243315661e-05
2.174492608300052780e+03 -2.435824169522149418e-05
2.174493997206719541e+03 -2.165681426413712529e-06
2.174495386113385393e+03 2.513862970454638912e-05
2.174496775020051246e+03 -4.780125930747836094e-05
2.174498163926833513e+03 1.197190121815516761e-05
2.174499552833501184e+03 6.474571822723262926e-05
2.174500941740167491e+03 -9.459179472615097950e-05
2.174502330646833343e+03 4.473086406853177266e-05
2.174503719553499650e+03 2.702345747818135635e-05
2.174505108460166412e+03 -5.458548711445576629e-05
2.174506497366831809e+03 3.866063599178293231e-05
2.174507886273497661e+03 -1.015322113673278182e-05
2.174509275180163513e+03 -1.792980845161107339e-05
2.174510664086829820e+03 3.809752111549880027e-05
2.174512052993496582e+03 -1.685716322308294934e-05
2.174513441900162434e+03 -4.155042114817319998e-07
2.174514830806827831e+03 -4.722312049620924768e-06
2.174516219713494138e+03 -1.328522601351522781e-05
