# Time Residus
1.438157888476919425e+03 6.536864051174710897e-07
1.438487888476919352e+03 1.073479346636974452e-07
1.438817888476919279e+03 -6.090019366812272493e-07
1.439147888476919206e+03 3.246182871532275564e-07
1.439477888476919134e+03 -4.697801240576057463e-07
1.439807888476919061e+03 8.326077259952080654e-10
1.440137888476918988e+03 3.952271755485871836e-07
1.440467888476918915e+03 2.956535537304888384e-07
1.440797888476918843e+03 1.553963945561169906e-07
1.441127888476918770e+03 4.356438432208416257e-07
1.441457888476918697e+03 7.252076990861861694e-07
1.441787888476918624e+03 7.704607450164466610e-08
1.442117888476918552e+03 1.249570950720529890e-07
1.442447888476918479e+03 -1.012622306698284298e-06
1.442777888476918406e+03 -5.392411829487280698e-08
1.443107888476918333e+03 -6.397074604634518005e-07
1.443437888476918260e+03 -1.486481728375333245e-07
1.443767888476918188e+03 -2.973299244197280313e-07
1.444097888476918115e+03 1.369080285162043176e-07
1.444427888476918042e+03 6.787838650182246403e-08
1.444757888476917969e+03 1.571619740501145717e-07
1.445087888476917897e+03 2.153618052551784167e-07
1.445417888476917824e+03 6.078979107809909789e-08
1.445747888476917751e+03 -4.585418605462612216e-08
1.446077888476917678e+03 -1.575440665022782282e-07
1.446407888476917606e+03 -2.256879870378437197e-07
1.446737888476917533e+03 -5.250331332954131229e-08
1.447067888476917460e+03 2.356980739132876832e-08
1.447397888476917387e+03 -1.128103980183573647e-07
1.447727888476917315e+03 -3.401562761584325239e-07
1.448057888476917242e+03 -1.444829055323297310e-08
1.448387888476917169e+03 -2.511785323403038760e-07
1.448717888476917096e+03 -1.440061392092532168e-07
1.449047888476917024e+03 -9.742829933159803645e-08
1.449377888476916951e+03 2.751183106773618206e-07
1.449707888476916878e+03 5.479928157014008450e-07
1.450037888476916805e+03 7.099345813138280887e-07
1.451687888476916442e+03 1.286282295202924862e-06
1.452017888476916369e+03 -2.010972877062095900e-07
1.452347888476916296e+03 -5.554584301991528989e-07
1.452677888476916223e+03 -1.246555936368892948e-07
1.453007888476916150e+03 1.816692573219551483e-08
1.453337888476916078e+03 -8.620265880008752048e-08
1.453667888476916005e+03 2.655513996839957658e-07
1.453997888476915932e+03 5.102642092378392410e-08
1.454327888476915859e+03 1.693085919681341439e-07
1.454657888476915787e+03 1.247778526448250332e-07
1.454987888476915714e+03 -8.900033251836219661e-08
1.455317888476915641e+03 -8.960586243136740115e-08
1.455647888476915568e+03 -9.831907596430610660e-07
1.455977888476915496e+03 -7.133118917700817544e-07
1.456307888476915423e+03 4.995496660262571504e-08
1.456637888476915350e+03 4.275537928326428945e-07
1.456967888476915277e+03 -1.464367502779744512e-07
1.457297888476915205e+03 1.417898423802962572e-07
1.457627888476915132e+03 -2.868992214929856571e-07
1.457957888476915059e+03 4.167774073796489759e-07
1.458287888476914986e+03 6.789844557274763873e-07
1.458617888476914914e+03 1.079816836534122143e-06
1.458947888476914841e+03 -1.062310396986678394e-06
1.459277888476914768e+03 -1.670285731038952434e-06
1.459607888476914695e+03 -1.021133841899490699e-07
1.459937888476914623e+03 1.238872138545367141e-07
1.460267888476914550e+03 1.453719373041275200e-07
1.460597888476914477e+03 3.513127121612861158e-07
1.460927888476914404e+03 -7.327956189483673468e-08
1.461257888476914331e+03 5.458652854523212049e-07
1.461587888476914259e+03 1.309844421721846776e-08
1.461917888476914186e+03 -1.162189327522182710e-07
1.462247888476914113e+03 4.061644200983988362e-07
1.462577888476914040e+03 1.514574353196202004e-07
1.462907888476913968e+03 -1.529805257630531073e-07
1.463237888476913895e+03 -2.122849015084486885e-07
1.463567888476913822e+03 -1.969907435395157442e-07
1.463897888476913749e+03 4.881946839060033015e-07
