Time LogS0 LogQ Logw0 Offset Inc-S0 Inc+S0 Inc-Q Inc+Q Inc-w0 Inc+w0 Inc-Offset Inc+Offset Likelihood
544.4022638109756 2.54607640218235 2.9501842276723766 5.730683704741831 -79.28594596794836 0.3334128558444034 0.34906760150026583 0.5393461286857439 0.6238830579811121 0.02661464661335966 0.02655697715090799 14.701328318019804 15.031021872258847 -977.0757966305331
780.7150648285715 1.3362426149149165 4.555879529573654 5.671576599287416 -62.1139910324309 1.0777757291593795 0.9613811644826742 1.398215780720939 1.7571987139302427 0.03263474857310378 0.02804481717400087 18.503017993496627 17.462510826396837 -197.0373604358615
799.7134983384615 2.3881472297179003 4.17726169121361 5.572752136018739 -68.09334602538443 0.5506252270962229 0.5726268470893889 1.061014831248031 1.415944694661154 0.0340846823368226 0.033077318632910746 18.274261182827445 18.64745137548261 -373.05276641958085
829.6662701111111 3.0146423216490152 3.3959755316096762 5.689690429903531 -199.97979257708866 0.4354386099743728 0.4713915140519793 0.8361583557680308 1.2535581072565227 0.02568951871730274 0.025067658723559205 24.891032982509188 24.840965908691516 -441.6840553329782
851.3270640846154 3.5063391465415963 2.5513157958367083 5.630209955874653 -133.21093135291085 0.33051268947109635 0.36695276175270575 0.6220885348953695 0.8032823156545534 0.041862853586480675 0.03830640472216196 22.683054274210292 23.128575179164585 -770.4248998339697
913.5408063114754 1.8587312826717142 4.3559366061326825 5.67952378643865 -84.44926752444998 0.5401918693524965 0.5382638958515207 1.049098129293411 1.4177593575775385 0.021630239573519283 0.021166107805647094 14.529144360750053 14.548295013535451 -353.7592651040461
1131.798624574074 3.1374758034998744 2.656820665330895 5.639938800298071 2.8403054835730277 0.4244968194099883 0.48437633442951133 0.7616110357674701 1.1288397875148104 0.04259013588705862 0.06520535787269122 27.8395527346645 27.86710727384697 -333.4417458855037
1170.7020385272729 2.414153202421898 2.996415733043115 5.6176491720392425 18.28927577821448 0.5804049300926901 0.6609694663635342 0.9822615934895134 1.3691293579180908 0.05405716900497204 0.05089043850801467 23.61122249144648 23.2765419013219 -318.79137751489884
1519.79665805 2.92718518628857 3.0160044071509162 5.765543274518955 36.6897578631345 0.47394197417029904 0.5377913649784327 0.9436671681145663 1.3383976185945574 0.047981239993630354 0.048265018807320814 24.511654033483442 23.84981502100475 -371.52409594079916
1566.704102312977 2.8510436869087776 1.934828401476433 5.598339379357032 149.36999054395514 0.3772969264932877 0.4113578723071276 0.5684134748431255 0.7370676136837511 0.053701882792207556 0.05375061538928261 15.864242305938859 16.244645916156486 -763.3034658788908
1597.626749333333 2.077049281987734 3.5752031280375665 5.702801923474738 81.57633125709904 0.5408533773685684 0.5770753162337106 0.994429183470082 1.3904813166205052 0.037326447390794826 0.03404585790297965 16.697406247822144 17.761722014669715 -384.77060588306824
2569.81144944 3.476346869998104 2.1164724735869265 5.772858297153814 129.84626161692427 0.6327106464947017 0.7507284231341727 0.8968031680006887 1.2790663486955398 0.08248612371933461 0.0687938811212474 40.408191032734834 41.464933939423446 -313.72825782532345
2583.38558634375 2.2922264506821812 3.4862803665837907 5.760698064466702 91.9504813462345 0.6341564668651196 0.6305679239654043 0.8445454350658457 0.9710167401776229 0.02390340023229509 0.023594147233348295 22.30106319638857 23.40167257424629 -402.17991820157863
2685.7036572093025 2.450425258461425 4.606098374009103 5.711077400989836 25.54662064098613 0.5915010044771989 0.6131097469911699 1.0890423912420042 1.432832784252982 0.020630490019770242 0.021077395815808586 24.98915642312264 24.57752224475934 -262.15031351428706
2694.567469725 1.8015816293530982 4.149550458771941 5.776935418560708 99.09430715693134 0.8954790910470212 0.7886286404212934 1.2395440925489263 1.62419588986526 0.03664113650223566 0.030363923808581994 19.977471992260533 19.032472104006516 -253.67446325180433
2707.08452068 3.344973408871927 2.470885751675919 5.602283002197003 199.24907161653255 0.4085758017901817 0.46478729522558737 0.6935464663310309 0.8605874791992121 0.05677173849701411 0.052806849845971726 25.645000386727418 26.43316820465884 -607.0135800076009
2985.2446620423734 2.144042284183493 3.3044735379657 5.644146274397701 -12.717889557961449 0.6611233204459839 0.6486782488172564 0.8184679210523242 0.9184243462140387 0.03900134896587826 0.036499263491530876 19.986570991885287 19.229309732729906 -734.6658132640921
3344.74703182 2.651081438471283 3.7116080722030746 5.7910405781076735 -160.051643458634 1.0590510205188008 1.2128934069170212 1.4101475313162966 1.6353293774818969 0.06543477431799438 0.05155615505580702 36.21511249746817 39.298041686448016 -314.3320399268875
3668.006737484848 2.8744455025061857 3.121366402832572 5.693667630349699 105.79274321352722 0.41165919862936695 0.4457111188566807 0.7222972395111773 0.8983253270567237 0.032986639255201844 0.032361849689456434 20.893442642453422 20.89032741693684 -787.7493786210213
3712.3094948389835 2.333448262434652 3.954439859180611 5.713205030368361 137.8607215505337 0.4426476797949732 0.48613465293503877 0.8160456097915283 1.094519854406526 0.021028798798578663 0.019889555834204486 16.791527169220274 16.636662976053145 -704.6765835672369
3770.412367900671 2.823520033220909 2.9608189255207664 5.665178963676562 81.49712341212643 0.15509710428586843 0.1600959553551382 0.30833550200023163 0.3554592951311122 0.012256089101154721 0.0120422207273565 7.945441789282356 8.049049414909632 -4311.143544167284
3849.5153622 2.9884822323015108 3.318804274639659 5.733913540971669 150.77995331397253 0.4535082210978736 0.5108658511571345 0.9824713541744905 1.3781929474685994 0.040542209437434806 0.04047098784656278 22.853465522126015 23.11831769511147 -330.51331225363106
4007.8480394186045 2.840191456250481 2.51984003456582 5.776333964555754 13.735786546179078 0.5073930902543018 0.5435782833049227 0.7915989684513969 1.1943928779148743 0.04564584069008326 0.04565395329465893 21.37545484321827 21.61408138166648 -535.8436466352745
4037.1751943142335 2.7661467251283804 3.3622075025861076 5.705936925194495 34.614932245894764 0.12875759584950552 0.134677852905857 0.36618994873200794 0.46214496374631997 0.01003035585420875 0.0102396353901133 6.7086652380737135 6.7155542807729205 -3216.0160522397555
4064.771416935483 2.9839680818792456 3.769819276649627 5.6977506966892335 -58.606145095127516 0.4200995779631671 0.4527178409842145 0.9809598440248877 1.372191193513122 0.032890054707610084 0.03147373660032926 23.446885969935025 24.06642916265578 -570.4096010831477
4094.673875320497 3.2049740443632335 3.044759114039589 5.724139785648875 -43.49970084436408 0.11451740630336316 0.1176556536630402 0.3340204752790581 0.4366497115956025 0.010394835806613045 0.010625139192395494 7.293157174786707 7.282568905484759 -4767.247691015717
4207.678283434448 2.952100224619979 3.31092323806182 5.718154213249513 -34.12363597739383 0.1770879152061009 0.184674273380812 0.41654030934797737 0.5410275676518146 0.011028345146904428 0.011351837962283007 10.062410851115331 10.073372453285927 -2303.5310505364996
4233.63218332175 2.951813518122506 2.838153137211272 5.71487169314603 -72.15504601565038 0.13080876761623283 0.13365832362711005 0.25105616012060006 0.27811494362682154 0.010793849149892232 0.010642452157267002 7.268439638566122 7.3108868660821 -4652.740438769706
4525.590767443182 3.34212149915261 3.243030616888392 5.702946658126779 -92.90106334118566 0.29536854624378606 0.3203809469343972 0.7783478259157772 1.2053948785447508 0.028804458908758157 0.02769163469242475 21.173441243178544 21.053178209539013 -1053.3084225837417
4787.425015 3.8672980053142965 2.3168471244159448 5.711955764485728 4.292795125055176 0.21822712755019058 0.23717964498872846 0.3881002881934794 0.4854793945624327 0.022996992921528125 0.022876412684831315 17.013105478588873 17.19853856235192 -1303.2922396432914
4828.741761941258 3.115627927124481 2.41974275693872 5.727232980310991 29.313445796609457 0.12894235311596614 0.13506335538729486 0.2824251263565558 0.35944070168522035 0.014758811610761313 0.014231818988069023 8.078252242823087 8.155995981381679 -4164.883802664312
4907.344642630719 2.761274764487169 3.2162774461985593 5.7044691182204685 52.05297682204737 0.24111843590678683 0.255045827169766 0.46350587439655033 0.5567369002217046 0.01889941976446785 0.018676892577633275 12.435381763368227 12.42988208715991 -1801.0549975776175
4922.598026258912 2.752498602801448 3.0040586461528083 5.767071572866222 64.21778867770182 0.16402562708729818 0.1701921684455563 0.39776372039560615 0.5126451785030066 0.014203639026028725 0.014145203579129628 8.752695118969122 8.806515766869808 -3167.6939986267867
